time,fuel_cP,fuel_k,fuel_temp_avg,fuel_temp_max,fuel_temp_min,heatpipe_surface_temp_avg,hp_heat_integral,mod_temp_avg,mod_temp_max,mod_temp_min,monolith_cP,monolith_k,monolith_temp_avg,monolith_temp_max,monolith_temp_min,power
1,1092.7828870184,23.926398223253,843.06896658346,867.27604686934,813.58880704058,834.59849107412,327074.00038439,841.75689013655,863.08829112709,813.98006941018,1665.3969251777,35.617473839663,839.5781338217,865.78469746171,811.45755504774,345598.83186624
1,1092.782887018,23.92639822329,843.06896658247,867.27604686797,813.58880703933,834.5984910739,327074.00038053,841.75689013649,863.08829112697,813.98006940994,1665.3969251773,35.617473839663,839.57813382138,865.78469746097,811.45755504771,345598.83130948
1,1092.7828870178,23.926398223311,843.06896658195,867.27604686728,813.58880703861,834.59849107378,327074.00037847,841.75689013646,863.08829112691,813.9800694098,1665.3969251771,35.617473839663,839.57813382122,865.7846974606,811.4575550477,345598.83101451
1,1092.7828870177,23.926398223324,843.06896658166,867.27604686694,813.58880703818,834.59849107371,327074.00037737,841.75689013644,863.08829112687,813.98006940972,1665.396925177,35.617473839664,839.57813382113,865.78469746041,811.45755504769,345598.83085806
1,1092.7828870177,23.926398223331,843.06896658152,867.27604686676,813.58880703794,834.59849107368,327074.00037682,841.75689013643,863.08829112686,813.98006940967,1665.396925177,35.617473839664,839.57813382108,865.78469746032,811.45755504768,345598.83077487
2,1092.783577399,23.926349827457,843.07317022961,867.27772009692,813.59198272137,834.61895972913,323907.86586122,841.76029993308,863.08975265552,813.98913331577,1665.3979470957,35.616688975261,839.58751770945,865.78652926618,811.48425904371,345598.54570238
2,1092.7835754024,23.926349849514,843.073167512,867.27771463781,813.59198198946,834.61895912922,323907.85421633,841.76029975845,863.08975217662,813.98913319797,1665.3979451908,35.616688975511,839.58751683573,865.78652637852,811.48425903079,345596.95889835
2,1092.7835754585,23.926349849118,843.07316758719,867.27771478884,813.59198200349,834.61895914557,323907.85453391,841.76029976327,863.08975218988,813.98913320089,1665.3979452448,35.616688975505,839.58751685978,865.78652645951,811.4842590311,345597.0026961
2,1092.7835755305,23.926349848565,843.07316768515,867.27771498427,813.59198202197,834.61895916688,323907.8549478,841.76029976957,863.08975220699,813.9891332046,1665.397945314,35.616688975498,839.58751689112,865.78652656407,811.4842590315,345597.05978445
2,1092.7835755526,23.926349848412,843.07316771457,867.27771504399,813.59198202712,834.61895917327,323907.8550723,841.76029977146,863.08975221222,813.98913320563,1665.3979453353,35.616688975495,839.58751690053,865.78652659603,811.48425903161,345597.07694478
2,1092.78357556,23.92634984837,843.07316772429,867.27771506415,813.59198202854,834.61895917539,323907.85511346,841.76029977208,863.08975221399,813.98913320592,1665.3979453425,35.616688975495,839.58751690364,865.78652660682,811.48425903164,345597.08261387
2,1092.7835755628,23.926349848359,843.07316772775,867.27771507156,813.5919820289,834.61895917614,323907.85512821,841.76029977231,863.08975221464,813.98913320599,1665.3979453451,35.616688975495,839.58751690475,865.78652661079,811.48425903165,345597.08464221
2,1092.7835755639,23.926349848358,843.07316772913,867.27771507457,813.59198202895,834.61895917644,323907.85513404,841.7602997724,863.0897522149,813.989133206,1665.3979453462,35.616688975495,839.58751690519,865.7865266124,811.48425903165,345597.08544588
3,1092.7850887637,23.926290174093,843.07849515632,867.28163769528,813.59561644905,834.63260412282,323944.85322396,841.76510804981,863.09342389851,813.99639505319,1665.400245668,35.616249292987,839.59635267106,865.79019064088,811.49963527219,345596.50379756
3,1092.7850829308,23.926290228097,843.07848727615,867.2816217475,813.59561465839,834.63260239899,323944.81976279,841.76510754297,863.09342250352,813.99639473313,1665.4002401058,35.616249293652,839.59635014518,865.79018220918,811.49963523813,345591.9082027
3,1092.7850831373,23.926290226607,843.07848755645,867.28162230655,813.59561470823,834.63260245986,323944.82094562,841.76510756093,863.09342255258,813.99639474267,1665.4002403047,35.616249293632,839.59635023481,865.7901825089,811.49963523914,345592.07141404
3,1092.7850832608,23.926290225746,843.07848772279,867.28162264113,813.59561473666,834.63260249599,323944.82164798,841.7651075716,863.09342258189,813.9963947482,1665.4002404234,35.616249293621,839.596350288,865.79018268786,811.49963523972,345592.16831441
3,1092.7850833031,23.926290225503,843.07848777851,867.28162275539,813.59561474463,834.63260250808,323944.8218835,841.76510757518,863.0934225919,813.99639474975,1665.4002404641,35.616249293618,839.59635030582,865.79018274898,811.49963523988,345592.2007895
3,1092.7850833198,23.926290225432,843.07848779986,867.28162280004,813.59561474688,834.63260251271,323944.82197384,841.76510757655,863.09342259581,813.99639475018,1665.4002404801,35.616249293617,839.59635031265,865.79018277286,811.49963523993,345592.21323945
3,1092.785083327,23.926290225413,843.07848780901,867.28162281952,813.59561474746,834.63260251469,323944.82201267,841.76510757714,863.09342259751,813.99639475029,1665.4002404871,35.616249293616,839.59635031558,865.79018278328,811.49963523994,345592.21858307
3,1092.7850833305,23.926290225409,843.07848781332,867.28162282881,813.59561474757,834.63260251562,323944.82203099,841.76510757741,863.09342259833,813.99639475031,1665.4002404904,35.616249293616,839.59635031696,865.79018278825,811.49963523994,345592.22110022
3,1092.7850833323,23.926290225409,843.07848781547,867.28162283348,813.59561474755,834.63260251608,323944.82204011,841.76510757755,863.09342259874,813.99639475031,1665.4002404921,35.616249293616,839.59635031764,865.79018279074,811.49963523994,345592.22235338
3,1092.7850833332,23.92629022541,843.07848781657,867.28162283589,813.5956147475,834.63260251632,323944.82204477,841.76510757762,863.09342259895,813.9963947503,1665.400240493,35.616249293616,839.59635031799,865.79018279203,811.49963523994,345592.22299589
4,1092.7876583192,23.926235646307,843.08393116347,867.28859854437,813.59869585275,834.6391854077,325400.89744475,841.77045958159,863.10032557007,814.00093066197,1665.4040284598,35.616097771834,839.60314989003,865.79555251719,811.50498564889,345590.69421228
4,1092.7876492806,23.926235724306,843.08391915711,867.28857381797,813.59869326491,834.63918278835,325400.84659879,841.770458809,863.10032341389,814.00093018396,1665.4040198761,35.616097772822,839.6031460448,865.79553951311,811.50498559842,345583.69457011
4,1092.7876495709,23.926235722117,843.0839195561,867.28857460491,813.59869333743,834.63918287501,325400.84828189,841.77045883456,863.10032348299,814.00093019765,1665.404020156,35.616097772793,839.60314617237,865.79553993525,811.50498559987,345583.92685795
4,1092.787649704,23.926235721195,843.08391973575,867.28857496535,813.59869336778,834.63918291401,325400.84904009,841.77045884608,863.10032351455,814.00093020348,1665.4040202838,35.616097772781,839.60314622982,865.79554012798,811.50498560048,345584.03148948
4,1092.7876497488,23.926235720946,843.08391979476,867.28857508612,813.59869337585,834.63918292681,325400.84928931,841.77045884986,863.10032352513,814.00093020502,1665.4040203269,35.616097772778,839.60314624869,865.79554019255,811.50498560064,345584.06586249
4,1092.7876497663,23.926235720878,843.08391981729,867.28857513323,813.59869337798,834.63918293168,325400.84938459,841.7704588513,863.10032352925,814.00093020542,1665.4040203437,35.616097772777,839.60314625589,865.79554021773,811.50498560068,345584.078997
4,1092.7876497742,23.926235720861,843.08391982711,867.28857515412,813.59869337848,834.63918293381,325400.84942615,841.77045885193,863.10032353108,814.00093020551,1665.4040203512,35.616097772777,839.60314625903,865.79554022889,811.50498560069,345584.0847248
4,1092.787649778,23.926235720858,843.08391983187,867.28857516434,813.59869337855,834.63918293483,325400.84944633,841.77045885224,863.10032353198,814.00093020552,1665.4040203549,35.616097772777,839.60314626055,865.79554023436,811.50498560069,345584.08749675
4,1092.78764978,23.926235720858,843.0839198343,867.28857516963,813.5986933785,834.63918293536,325400.84945668,841.77045885239,863.10032353244,814.00093020551,1665.4040203568,35.616097772777,839.60314626133,865.79554023718,811.50498560069,345584.08891953
4,1092.787649781,23.92623572086,843.08391983559,867.28857517244,813.59869337844,834.63918293564,325400.84946214,841.77045885248,863.10032353269,814.0009302055,1665.4040203578,35.616097772777,839.60314626174,865.79554023868,811.50498560069,345584.08967091
5,1092.7914620948,23.926193950283,843.08889824548,867.29920145953,813.60089713805,834.64129103146,326991.92522758,841.77570224444,863.11126085605,814.00360704793,1665.4093531582,35.616091520505,839.60792156327,865.80231513563,811.5050228463,345581.21164976
5,1092.7914513143,23.926194038716,843.0888842844,867.29917194166,813.60089420211,834.64128798999,326991.86618459,841.77570134572,863.11125829266,814.00360649755,1665.4093429868,35.61609152164,839.60791709384,865.80229974044,811.50502278836,345573.0736111
5,1092.7914516079,23.926194036363,843.08888469533,867.29917273842,813.60089427989,834.64128807926,326991.86791726,841.77570137204,863.11125836268,814.0036065122,1665.40934327,35.61609152161,839.60791722523,865.80230016833,811.50502278991,345573.31280525
5,1092.7914517182,23.926194035557,843.08888484605,867.29917303728,813.60089430646,834.64128811199,326991.86855291,841.7757013817,863.11125838884,814.00360651727,1665.4093433759,35.616091521599,839.60791727343,865.80230032804,811.50502279044,345573.40055632
5,1092.7914517514,23.926194035361,843.08888489038,867.29917312683,813.60089431281,834.6412881216,326991.8687399,841.77570138453,863.11125839668,814.00360651848,1665.4093434078,35.616091521597,839.6079172876,865.80230037587,811.50502279056,345573.42636311
5,1092.7914517632,23.926194035316,843.08888490562,867.29917315838,813.60089431422,834.6412881249,326991.8688042,841.77570138551,863.11125839945,814.00360651874,1665.4093434191,35.616091521596,839.60791729247,865.80230039271,811.50502279059,345573.43523171
5,1092.7914517681,23.926194035307,843.08888491185,867.2991731716,813.60089431444,834.64128812624,326991.86883053,841.77570138591,863.1112584006,814.00360651878,1665.4093434238,35.616091521596,839.60791729446,865.80230039977,811.5050227906,345573.43886443
5,1092.7914517706,23.926194035307,843.08888491486,867.29917317808,813.60089431441,834.64128812689,326991.86884326,841.7757013861,863.11125840117,814.00360651877,1665.4093434262,35.616091521596,839.60791729542,865.80230040322,811.50502279059,345573.44061668
5,1092.7914517719,23.926194035308,843.08888491645,867.29917318154,813.60089431435,834.64128812723,326991.86884999,841.7757013862,863.11125840147,814.00360651876,1665.4093434274,35.616091521596,839.60791729593,865.80230040507,811.50502279059,345573.44154722
